pclass,age,sibsp,parch,fare,sex_female,sex_male,embarked_C,embarked_Q,embarked_S
1.218008,46.436764,0.06246671,0.4966949,43.65702,1.0,0.0,4.4703484e-07,9.012222e-05,0.9999999
2.644049,30.484034,0.010283321,0.027782762,7.6051483,1.0,0.0,0.0,1.7881393e-07,1.0
2.9999948,16.412333,0.032704473,0.5642875,7.2100697,0.082024544,0.96421444,0.0,0.028092325,1.0
1.0002005,52.33657,0.013421416,0.007749195,83.64159,1.0,0.0,0.0,0.0,1.0
1.175435,47.192028,0.42709848,0.17562047,30.23281,0.99999976,2.9802322e-08,0.0,2.1755695e-05,1.0
1.0014956,43.52303,0.13687801,0.05965474,146.18913,1.0,0.0,0.0006272495,3.0010939e-05,0.99984217
2.250106,33.63806,0.39572823,0.09687873,9.546225,8.6426735e-07,0.9999998,0.0,0.00010189414,1.0
1.5062821,48.6203,0.022372961,0.0910339,24.912586,1.0,0.0,0.0,1.9222498e-05,1.0
2.8010457,25.378925,0.009002447,0.29784903,16.348177,1.0,0.0,1.0,0.00079762936,0.0
1.0032872,47.010605,0.4376255,0.034461316,130.51328,0.9993334,0.00028255582,0.9995001,0.0007824898,0.0011780858
2.9995334,24.066395,0.13705301,0.5739959,7.488676,1.0,0.0,0.0,3.7789345e-05,1.0
1.0027596,50.31877,0.08678731,0.051500972,104.05832,0.12472591,0.78037184,1.0,0.00035133958,0.0
1.0057355,37.3666,1.2904762,0.28457,120.78127,0.17882851,0.8355913,1.7881393e-07,0.0002233684,1.0
1.9511052,40.0907,0.45234454,0.12017905,24.31442,0.0059018433,0.9970581,0.0,7.143617e-05,1.0
2.9999974,11.585924,0.013016105,0.15161577,7.1663303,3.874302e-06,0.99999905,0.0,0.008616537,1.0
1.0,59.953102,0.78114665,0.008323486,421.8877,1.0,0.0,0.9877562,5.662441e-07,0.047846705
2.8892915,21.432518,0.06700814,0.6562033,26.313946,0.9999993,2.682209e-07,1.0,0.01767543,0.0
2.4229448,33.384785,0.6690358,0.15217707,29.853119,2.9802322e-08,1.0,0.14079943,0.0015269816,0.9319222
1.6796824,39.248363,0.67989653,0.40227073,18.333805,0.99999964,1.4901161e-07,0.0,0.0022677183,1.0
1.1352898,46.65508,0.034410357,0.036821987,26.520887,1.0,0.0,0.0,3.0696392e-06,1.0
2.9845486,21.114405,0.07761642,0.054229226,10.785164,0.0,1.0,1.1920929e-07,0.0015824735,0.9999999
2.9994304,21.229656,0.13918677,1.3006064,9.145908,0.8913237,0.11141735,0.0002619624,0.055326015,0.99825215
1.000015,65.34735,0.07099381,0.043271955,234.53947,1.0,0.0,1.0,3.9488077e-05,0.0
1.0000936,39.20076,0.6101297,0.031034345,129.72934,1.0,0.0,0.8658283,2.3633242e-05,0.35241354
2.9867814,22.762533,0.41175258,0.900383,14.946606,0.93429625,0.05928743,0.0018476248,0.05421108,0.9964638
2.7626023,33.996277,0.23437595,0.049801197,14.526234,0.0,1.0,0.9879257,0.004428953,0.0056275725
1.093276,54.400852,0.11748704,0.27907267,61.757977,0.99999726,1.3411045e-06,1.0,0.0023349822,0.0
2.4255962,14.896608,0.03005588,0.245633,45.510715,0.9999999,5.9604645e-08,1.0,0.0037594438,0.0
2.9995744,31.652975,0.081050634,0.05195036,7.237591,0.0,1.0,0.0,0.001101762,1.0
1.000001,65.71328,0.02052629,0.0055457903,226.25505,1.0,0.0,1.0,1.4603138e-06,0.0
2.9880843,35.192837,0.05870366,0.32378256,10.579231,1.0,0.0,0.0,0.0009381175,1.0
2.9999332,19.449488,0.050183892,1.8597949,8.57519,0.9990643,0.0007353425,0.00034499168,0.033998996,0.9980092
1.0000137,58.341114,0.14092398,0.020806784,212.79749,1.0,0.0,0.30823636,2.2113323e-05,0.8817378
2.9173207,33.791355,0.44500506,1.0697912,15.967794,0.9999738,1.1354685e-05,0.0,0.0015486181,1.0
1.0235801,41.80349,0.3316544,0.35027474,85.78807,0.07335335,0.90223575,5.9485435e-05,0.001367867,0.9999682
2.9787405,34.973686,0.15518236,1.6882706,14.200594,0.9913864,0.008871585,0.0,0.0024980903,1.0
2.062378,48.30085,0.048993826,0.35317302,22.348831,0.9799124,0.017542869,0.99794674,0.007956117,0.0006494522
1.000179,49.50657,0.060093164,0.013889666,147.1684,0.9999998,5.9604645e-08,1.0,0.00015473366,0.0
1.0020545,45.078644,0.981946,0.1230106,120.902084,2.9802322e-08,1.0,0.9997741,4.0501356e-05,0.00028976798
2.571163,38.884377,0.0012049673,0.020519668,7.8214073,1.0,0.0,0.0,0.0,1.0
1.000515,49.12302,0.5075706,0.11431753,152.90309,0.99713886,0.0009661317,5.9604645e-08,1.0460615e-05,1.0
1.8180614,45.739437,0.62045133,0.12982115,33.10268,0.0033775568,0.99854136,2.9802322e-08,0.00043800473,1.0
1.001496,60.86496,0.29983485,0.0077921106,37.892624,0.0,1.0,0.9995826,1.2457371e-05,0.002894491
2.3613577,54.62975,0.16066897,0.14109644,30.557833,1.0,0.0,0.0,0.0001757443,1.0
1.2459193,39.789734,0.1776489,0.0990793,26.608498,0.9999999,2.9802322e-08,0.0,0.00033453107,1.0
2.286799,51.598186,0.09481999,0.7992454,47.5912,1.0,0.0,0.48897,0.00463894,0.24522394
1.0004094,44.75984,0.30499256,0.119074725,228.83978,0.99999523,2.3245811e-06,0.95018554,0.00017505884,0.07934007
1.0964742,43.929012,0.27839708,0.30275255,71.41157,0.24272913,0.75684637,0.26424992,0.00012215972,0.92198765
1.2613637,49.81137,0.07424021,0.11564436,38.619408,1.0,0.0,1.0,0.0027661026,0.0
1.2706281,29.88423,0.10629535,0.07611396,74.84763,0.06551406,0.9261671,0.99557304,0.0006147325,0.002837956
2.9986396,16.672186,0.021606684,0.43686062,10.29442,0.99944067,0.00022768974,0.99999976,0.06587306,0.0
1.0016398,49.354336,1.0049726,0.14080897,125.17136,6.2584877e-07,0.99999964,2.3543835e-06,5.9336424e-05,0.9999999
2.953727,16.864708,0.1279,0.020760769,10.648788,0.0,1.0,0.99996126,0.0006404519,1.0699034e-05
2.598933,27.882767,0.21895096,0.14151427,11.979988,0.809868,0.24262795,0.0,4.917383e-06,1.0
1.3512247,40.584324,0.2756878,0.13804093,29.033394,0.0055439174,0.9962776,3.6537647e-05,0.00067305565,0.99999356
2.888736,39.63281,0.0327394,0.105803035,13.529196,1.0,0.0,0.0,0.0003861189,1.0
1.030478,46.956894,0.17091295,0.03578156,11.601049,0.09722057,0.87138236,0.0,3.2782555e-07,1.0
1.0130433,34.523724,0.9071635,0.062790655,56.31112,2.2947788e-06,0.99999857,4.053116e-06,1.2040138e-05,0.99999976
